House
Date,                P
2014-08-21 12:00:00, 383.10656
2014-08-21 12:15:00, 466.01813
2014-08-21 12:30:00, 595.18406
2014-08-21 12:45:00,    738.44
2014-08-21 13:00:00, 693.00125
2014-08-21 13:15:00, 718.12562
2014-08-21 13:30:00, 647.61563
2014-08-21 13:45:00, 406.92094
2014-08-21 14:00:00, 393.65594
2014-08-21 14:15:00, 465.22469
2014-08-21 14:30:00, 455.83625
2014-08-21 14:45:00, 486.05844
2014-08-21 15:00:00, 415.44938
2014-08-21 15:15:00, 266.52375
2014-08-21 15:30:00, 339.10844
2014-08-21 15:45:00, 305.91781
2014-08-21 16:00:00, 371.11125
2014-08-21 16:15:00, 319.14531
2014-08-21 16:30:00, 299.91906
2014-08-21 16:45:00,   315.645
2014-08-21 17:00:00, 322.01781
2014-08-21 17:15:00, 408.70094
2014-08-21 17:30:00, 366.03594
2014-08-21 17:45:00, 432.69719
2014-08-21 18:00:00, 433.15844
2014-08-21 18:15:00,   515.195
2014-08-21 18:30:00, 395.68937
2014-08-21 18:45:00, 440.75344
2014-08-21 19:00:00, 463.86563
2014-08-21 19:15:00,  356.6375
2014-08-21 19:30:00, 373.68688
2014-08-21 19:45:00, 344.67562
2014-08-21 20:00:00, 450.19531
2014-08-21 20:15:00, 303.98781
2014-08-21 20:30:00, 328.44969
2014-08-21 20:45:00, 412.30656
2014-08-21 21:00:00, 311.73875
2014-08-21 21:15:00, 283.31281
2014-08-21 21:30:00, 294.52531
2014-08-21 21:45:00, 285.07406
2014-08-21 22:00:00, 309.31813
2014-08-21 22:15:00, 274.60531
2014-08-21 22:30:00, 218.69375
2014-08-21 22:45:00, 224.99562
2014-08-21 23:00:00, 226.18562
2014-08-21 23:15:00, 244.76031
2014-08-21 23:30:00, 215.31812
2014-08-21 23:45:00, 185.34156
2014-08-22 00:00:00, 192.48719
2014-08-22 00:15:00, 165.46594
2014-08-22 00:30:00, 173.62719
2014-08-22 00:45:00,   188.205
2014-08-22 01:00:00, 167.41125
2014-08-22 01:15:00, 178.88875
2014-08-22 01:30:00, 149.58687
2014-08-22 01:45:00,  161.4825
2014-08-22 02:00:00, 162.74969
2014-08-22 02:15:00, 116.77281
2014-08-22 02:30:00, 104.56281
2014-08-22 02:45:00, 103.00063
2014-08-22 03:00:00, 109.55469
2014-08-22 03:15:00, 119.14219
2014-08-22 03:30:00, 96.616563
2014-08-22 03:45:00,    117.65
2014-08-22 04:00:00, 106.80594
2014-08-22 04:15:00, 114.94375
2014-08-22 04:30:00, 119.25094
2014-08-22 04:45:00, 101.57312
2014-08-22 05:00:00, 91.900938
2014-08-22 05:15:00, 125.32594
2014-08-22 05:30:00, 115.13719
2014-08-22 05:45:00, 112.78812
2014-08-22 06:00:00, 96.382188
2014-08-22 06:15:00, 105.07969
2014-08-22 06:30:00,  98.38625
2014-08-22 06:45:00,    118.63
2014-08-22 07:00:00, 116.42781
2014-08-22 07:15:00, 110.88875
2014-08-22 07:30:00, 166.23344
2014-08-22 07:45:00, 154.57469
2014-08-22 08:00:00, 242.39625
2014-08-22 08:15:00, 249.49031
2014-08-22 08:30:00, 352.27656
2014-08-22 08:45:00, 319.67844
2014-08-22 09:00:00, 478.55594
2014-08-22 09:15:00, 453.97344
2014-08-22 09:30:00, 312.02187
2014-08-22 09:45:00, 448.85969
2014-08-22 10:00:00, 505.99313
2014-08-22 10:15:00, 449.51156
2014-08-22 10:30:00,  357.9575
2014-08-22 10:45:00, 449.64062
2014-08-22 11:00:00, 633.60375
2014-08-22 11:15:00, 487.63344
2014-08-22 11:30:00,   558.455
2014-08-22 11:45:00,  571.8325
2014-08-22 12:00:00, 623.31969
2014-08-22 12:15:00, 620.72406
2014-08-22 12:30:00, 681.04469
2014-08-22 12:45:00, 633.00219
2014-08-22 13:00:00, 500.17594
2014-08-22 13:15:00, 613.46094
2014-08-22 13:30:00,    420.87
2014-08-22 13:45:00, 326.27813
2014-08-22 14:00:00, 321.21781
2014-08-22 14:15:00, 317.88375
2014-08-22 14:30:00, 383.55406
2014-08-22 14:45:00, 307.86813
2014-08-22 15:00:00, 231.20531
2014-08-22 15:15:00, 218.46281
2014-08-22 15:30:00, 222.13688
2014-08-22 15:45:00, 240.55719
2014-08-22 16:00:00, 170.84344
2014-08-22 16:15:00, 237.39969
2014-08-22 16:30:00, 231.39031
2014-08-22 16:45:00, 314.70969
2014-08-22 17:00:00, 286.62125
2014-08-22 17:15:00, 333.93094
2014-08-22 17:30:00, 298.90844
2014-08-22 17:45:00, 355.47844
2014-08-22 18:00:00, 379.56406
2014-08-22 18:15:00,  357.7325
2014-08-22 18:30:00,   285.705
2014-08-22 18:45:00, 274.40875
2014-08-22 19:00:00, 473.30781
2014-08-22 19:15:00, 386.25156
2014-08-22 19:30:00, 490.61906
2014-08-22 19:45:00, 503.16344
2014-08-22 20:00:00, 588.76063
2014-08-22 20:15:00, 296.82687
2014-08-22 20:30:00, 366.29438
2014-08-22 20:45:00, 364.95219
2014-08-22 21:00:00, 418.21625
2014-08-22 21:15:00, 364.94188
2014-08-22 21:30:00,    393.13
2014-08-22 21:45:00, 310.44594
2014-08-22 22:00:00, 317.71281
2014-08-22 22:15:00, 286.70969
2014-08-22 22:30:00, 302.68938
2014-08-22 22:45:00, 265.37781
2014-08-22 23:00:00, 249.54531
2014-08-22 23:15:00, 285.25281
2014-08-22 23:30:00,   265.115
2014-08-22 23:45:00, 267.35594
2014-08-23 00:00:00, 223.57563
2014-08-23 00:15:00, 247.42625
2014-08-23 00:30:00,  235.3225
2014-08-23 00:45:00, 192.20281
2014-08-23 01:00:00, 159.34281
2014-08-23 01:15:00, 135.22969
2014-08-23 01:30:00, 136.88031
2014-08-23 01:45:00, 131.89156
2014-08-23 02:00:00, 124.77812
2014-08-23 02:15:00, 119.32031
2014-08-23 02:30:00, 119.52531
2014-08-23 02:45:00, 147.98844
2014-08-23 03:00:00, 136.88188
2014-08-23 03:15:00, 102.36469
2014-08-23 03:30:00, 103.64531
2014-08-23 03:45:00, 104.21469
2014-08-23 04:00:00, 116.06281
2014-08-23 04:15:00, 123.57562
2014-08-23 04:30:00, 100.14312
2014-08-23 04:45:00,  90.43625
2014-08-23 05:00:00, 120.37719
2014-08-23 05:15:00, 108.71719
2014-08-23 05:30:00,    119.69
2014-08-23 05:45:00, 105.24656
2014-08-23 06:00:00, 100.29063
2014-08-23 06:15:00, 94.398125
2014-08-23 06:30:00,  102.5025
2014-08-23 06:45:00, 113.52937
2014-08-23 07:00:00,  96.86375
2014-08-23 07:15:00, 99.978437
2014-08-23 07:30:00, 97.817813
2014-08-23 07:45:00, 103.36656
2014-08-23 08:00:00, 117.05531
2014-08-23 08:15:00,  158.3425
2014-08-23 08:30:00, 109.39156
2014-08-23 08:45:00, 282.73406
2014-08-23 09:00:00, 114.04094
2014-08-23 09:15:00, 220.37031
2014-08-23 09:30:00, 103.67094
2014-08-23 09:45:00, 334.51156
2014-08-23 10:00:00, 379.01156
2014-08-23 10:15:00, 283.96844
2014-08-23 10:30:00, 356.91219
2014-08-23 10:45:00, 218.02813
2014-08-23 11:00:00, 510.73531
2014-08-23 11:15:00, 408.64688
2014-08-23 11:30:00, 475.31344
2014-08-23 11:45:00, 434.85437
2014-08-23 12:00:00, 428.60781
2014-08-23 12:15:00, 413.87688
2014-08-23 12:30:00, 437.79719
2014-08-23 12:45:00, 417.19625
2014-08-23 13:00:00, 567.56125
2014-08-23 13:15:00, 415.14406
2014-08-23 13:30:00, 439.33094
2014-08-23 13:45:00, 415.73219
2014-08-23 14:00:00, 499.09938
2014-08-23 14:15:00, 508.83281
2014-08-23 14:30:00, 459.40062
2014-08-23 14:45:00, 418.36406
2014-08-23 15:00:00,  384.8525
2014-08-23 15:15:00, 452.79656
2014-08-23 15:30:00, 366.04938
2014-08-23 15:45:00, 343.24312
2014-08-23 16:00:00, 211.47625
2014-08-23 16:15:00, 216.25063
2014-08-23 16:30:00, 253.73656
2014-08-23 16:45:00, 229.93813
2014-08-23 17:00:00, 250.69563
2014-08-23 17:15:00,  267.6825
2014-08-23 17:30:00, 192.66125
2014-08-23 17:45:00,  257.6475
2014-08-23 18:00:00, 337.93375
2014-08-23 18:15:00, 219.74125
2014-08-23 18:30:00, 182.03594
2014-08-23 18:45:00,  176.3675
2014-08-23 19:00:00, 255.54844
2014-08-23 19:15:00, 277.74625
2014-08-23 19:30:00, 311.77937
2014-08-23 19:45:00, 353.15906
2014-08-23 20:00:00, 243.65344
2014-08-23 20:15:00, 277.00281
2014-08-23 20:30:00, 313.96688
2014-08-23 20:45:00, 396.52281
2014-08-23 21:00:00, 363.08469
2014-08-23 21:15:00, 307.77594
2014-08-23 21:30:00, 376.35719
2014-08-23 21:45:00, 417.27594
2014-08-23 22:00:00, 447.87438
2014-08-23 22:15:00,    275.17
2014-08-23 22:30:00, 189.62969
2014-08-23 22:45:00, 281.91344
2014-08-23 23:00:00, 237.84781
2014-08-23 23:15:00, 243.05719
2014-08-23 23:30:00, 231.08125
2014-08-23 23:45:00, 229.14688
2014-08-24 00:00:00, 197.35062
2014-08-24 00:15:00, 177.95469
2014-08-24 00:30:00, 154.26438
2014-08-24 00:45:00, 121.83938
2014-08-24 01:00:00, 131.61063
2014-08-24 01:15:00, 114.11156
2014-08-24 01:30:00, 112.25156
2014-08-24 01:45:00, 92.393125
2014-08-24 02:00:00, 113.84625
2014-08-24 02:15:00, 104.00531
2014-08-24 02:30:00, 107.92719
2014-08-24 02:45:00, 128.13031
2014-08-24 03:00:00,    98.665
2014-08-24 03:15:00,  92.84125
2014-08-24 03:30:00,   92.7725
2014-08-24 03:45:00, 106.01469
2014-08-24 04:00:00, 108.23406
2014-08-24 04:15:00, 93.438125
2014-08-24 04:30:00, 96.766875
2014-08-24 04:45:00, 82.451875
2014-08-24 05:00:00, 105.10437
2014-08-24 05:15:00, 121.94625
2014-08-24 05:30:00, 125.78125
2014-08-24 05:45:00, 122.77219
2014-08-24 06:00:00,   142.165
2014-08-24 06:15:00, 183.58344
2014-08-24 06:30:00, 191.41187
2014-08-24 06:45:00, 217.68031
2014-08-24 07:00:00, 358.98313
2014-08-24 07:15:00, 316.88313
2014-08-24 07:30:00,  201.9725
2014-08-24 07:45:00, 309.79844
2014-08-24 08:00:00, 411.54562
2014-08-24 08:15:00, 501.15156
2014-08-24 08:30:00, 501.39156
2014-08-24 08:45:00, 350.86188
2014-08-24 09:00:00, 422.18781
2014-08-24 09:15:00, 347.14656
2014-08-24 09:30:00,  378.9925
2014-08-24 09:45:00, 278.30688
2014-08-24 10:00:00, 440.77813
2014-08-24 10:15:00, 206.17906
2014-08-24 10:30:00, 269.67438
2014-08-24 10:45:00, 193.44938
2014-08-24 11:00:00, 330.69406
2014-08-24 11:15:00, 394.84344
2014-08-24 11:30:00, 465.33094
2014-08-24 11:45:00, 362.49656
2014-08-24 12:00:00, 397.80969
2014-08-24 12:15:00, 611.78844
2014-08-24 12:30:00, 703.62969
2014-08-24 12:45:00, 575.90063
2014-08-24 13:00:00, 598.46469
2014-08-24 13:15:00, 390.97906
2014-08-24 13:30:00, 505.41844
2014-08-24 13:45:00, 517.05438
2014-08-24 14:00:00, 508.90938
2014-08-24 14:15:00, 388.13781
2014-08-24 14:30:00,  374.6075
2014-08-24 14:45:00,    295.69
2014-08-24 15:00:00, 307.42125
2014-08-24 15:15:00, 324.88875
2014-08-24 15:30:00, 346.54406
2014-08-24 15:45:00, 266.24844
2014-08-24 16:00:00, 264.87906
2014-08-24 16:15:00, 234.28906
2014-08-24 16:30:00, 262.54563
2014-08-24 16:45:00, 200.62125
2014-08-24 17:00:00, 206.64875
2014-08-24 17:15:00, 247.89844
2014-08-24 17:30:00, 263.03125
2014-08-24 17:45:00, 320.03406
2014-08-24 18:00:00,  325.4925
2014-08-24 18:15:00, 359.33125
2014-08-24 18:30:00, 324.39469
2014-08-24 18:45:00, 346.05281
2014-08-24 19:00:00, 474.01375
2014-08-24 19:15:00, 468.85906
2014-08-24 19:30:00, 447.50219
2014-08-24 19:45:00, 503.97125
2014-08-24 20:00:00, 413.20625
2014-08-24 20:15:00, 392.90156
2014-08-24 20:30:00,    307.75
2014-08-24 20:45:00, 258.39594
2014-08-24 21:00:00, 239.27156
2014-08-24 21:15:00, 281.90094
2014-08-24 21:30:00, 258.44469
2014-08-24 21:45:00, 265.57031
2014-08-24 22:00:00, 258.94094
2014-08-24 22:15:00, 265.76719
2014-08-24 22:30:00, 256.78375
2014-08-24 22:45:00, 255.43063
2014-08-24 23:00:00,  245.5275
2014-08-24 23:15:00,  194.5375
2014-08-24 23:30:00, 188.49719
2014-08-24 23:45:00, 189.77313
2014-08-25 00:00:00, 153.39375
2014-08-25 00:15:00, 115.68094
2014-08-25 00:30:00, 105.85781
2014-08-25 00:45:00, 110.00781
2014-08-25 01:00:00, 112.45281
2014-08-25 01:15:00, 120.66188
2014-08-25 01:30:00, 101.03281
2014-08-25 01:45:00, 102.44594
2014-08-25 02:00:00, 110.79594
2014-08-25 02:15:00, 125.30969
2014-08-25 02:30:00, 119.82469
2014-08-25 02:45:00, 108.29875
2014-08-25 03:00:00, 120.57969
2014-08-25 03:15:00,  87.22625
2014-08-25 03:30:00, 128.35594
2014-08-25 03:45:00, 115.82438
2014-08-25 04:00:00, 92.709063
2014-08-25 04:15:00, 104.66937
2014-08-25 04:30:00, 96.349375
2014-08-25 04:45:00, 109.30344
2014-08-25 05:00:00, 104.80844
2014-08-25 05:15:00, 117.45438
2014-08-25 05:30:00, 134.81375
2014-08-25 05:45:00, 119.53562
2014-08-25 06:00:00,  165.9075
2014-08-25 06:15:00, 173.25656
2014-08-25 06:30:00, 163.69094
2014-08-25 06:45:00, 160.67062
2014-08-25 07:00:00, 199.19188
2014-08-25 07:15:00, 254.78687
2014-08-25 07:30:00, 336.75813
2014-08-25 07:45:00, 321.82062
2014-08-25 08:00:00,   294.785
2014-08-25 08:15:00, 495.47437
2014-08-25 08:30:00,   406.765
2014-08-25 08:45:00, 354.63156
2014-08-25 09:00:00, 458.87656
2014-08-25 09:15:00, 388.21344
2014-08-25 09:30:00, 335.88844
2014-08-25 09:45:00,   304.985
2014-08-25 10:00:00, 286.36937
2014-08-25 10:15:00,    207.92
2014-08-25 10:30:00,    265.27
2014-08-25 10:45:00, 199.49094
2014-08-25 11:00:00,  441.0675
2014-08-25 11:15:00, 363.86781
2014-08-25 11:30:00, 348.89625
2014-08-25 11:45:00, 472.38531
2014-08-25 12:00:00, 454.76656
2014-08-25 12:15:00, 396.02188
2014-08-25 12:30:00, 464.46438
2014-08-25 12:45:00, 432.52938
2014-08-25 13:00:00, 339.08656
2014-08-25 13:15:00, 377.30344
2014-08-25 13:30:00, 535.88281
2014-08-25 13:45:00, 479.57156
2014-08-25 14:00:00, 399.29906
2014-08-25 14:15:00, 383.15812
2014-08-25 14:30:00,    468.15
2014-08-25 14:45:00, 314.10188
2014-08-25 15:00:00, 402.16219
2014-08-25 15:15:00, 363.87875
2014-08-25 15:30:00, 287.11562
2014-08-25 15:45:00, 430.29688
2014-08-25 16:00:00, 382.40969
2014-08-25 16:15:00, 299.19906
2014-08-25 16:30:00,   250.325
2014-08-25 16:45:00, 256.52937
2014-08-25 17:00:00,  236.6275
2014-08-25 17:15:00, 337.14125
2014-08-25 17:30:00, 409.42594
2014-08-25 17:45:00, 441.89094
2014-08-25 18:00:00, 452.89187
2014-08-25 18:15:00, 366.23187
2014-08-25 18:30:00, 477.92313
2014-08-25 18:45:00, 390.97969
2014-08-25 19:00:00, 401.85156
2014-08-25 19:15:00, 528.19813
2014-08-25 19:30:00, 460.25562
2014-08-25 19:45:00, 503.58219
2014-08-25 20:00:00, 431.83625
2014-08-25 20:15:00, 465.33156
2014-08-25 20:30:00, 447.58281
2014-08-25 20:45:00, 308.53656
2014-08-25 21:00:00, 326.35281
2014-08-25 21:15:00, 292.21781
2014-08-25 21:30:00, 291.02281
2014-08-25 21:45:00, 297.30125
2014-08-25 22:00:00, 277.64063
2014-08-25 22:15:00, 270.89531
2014-08-25 22:30:00, 296.03875
2014-08-25 22:45:00, 238.73781
2014-08-25 23:00:00, 234.88437
2014-08-25 23:15:00, 228.46312
2014-08-25 23:30:00, 212.13875
2014-08-25 23:45:00, 202.53813
2014-08-26 00:00:00, 160.85438
2014-08-26 00:15:00, 140.27719
2014-08-26 00:30:00, 106.70469
2014-08-26 00:45:00, 119.12969
2014-08-26 01:00:00, 117.15375
2014-08-26 01:15:00, 97.269687
2014-08-26 01:30:00, 108.64062
2014-08-26 01:45:00, 96.694375
2014-08-26 02:00:00, 114.87531
2014-08-26 02:15:00,   120.775
2014-08-26 02:30:00, 99.767187
2014-08-26 02:45:00, 114.76156
2014-08-26 03:00:00, 93.238125
2014-08-26 03:15:00, 96.130313
2014-08-26 03:30:00, 108.50063
2014-08-26 03:45:00, 97.730313
2014-08-26 04:00:00, 104.22937
2014-08-26 04:15:00,    112.53
2014-08-26 04:30:00, 108.38156
2014-08-26 04:45:00, 107.14313
2014-08-26 05:00:00, 106.78906
2014-08-26 05:15:00, 111.37312
2014-08-26 05:30:00, 96.870625
2014-08-26 05:45:00, 134.87469
2014-08-26 06:00:00, 165.02969
2014-08-26 06:15:00,   170.305
2014-08-26 06:30:00, 198.44063
2014-08-26 06:45:00,   240.165
2014-08-26 07:00:00, 228.33656
2014-08-26 07:15:00, 268.59969
2014-08-26 07:30:00,  301.4475
2014-08-26 07:45:00, 224.10812
2014-08-26 08:00:00, 268.71656
2014-08-26 08:15:00, 373.01125
2014-08-26 08:30:00, 506.61344
2014-08-26 08:45:00, 434.63563
2014-08-26 09:00:00, 564.84281
2014-08-26 09:15:00, 455.06375
2014-08-26 09:30:00, 435.45125
2014-08-26 09:45:00, 439.82875
2014-08-26 10:00:00, 430.77844
2014-08-26 10:15:00, 428.60406
2014-08-26 10:30:00, 348.86406
2014-08-26 10:45:00, 340.39625
2014-08-26 11:00:00, 710.63281
2014-08-26 11:15:00, 700.89031
2014-08-26 11:30:00, 527.87125
2014-08-26 11:45:00, 744.26188
2014-08-26 12:00:00, 417.71562
2014-08-26 12:15:00,  487.8875
2014-08-26 12:30:00, 393.39781
2014-08-26 12:45:00, 349.40125
2014-08-26 13:00:00, 391.00531
2014-08-26 13:15:00, 389.59031
2014-08-26 13:30:00, 333.05281
2014-08-26 13:45:00, 584.83094
2014-08-26 14:00:00, 441.02375
2014-08-26 14:15:00,   387.375
2014-08-26 14:30:00, 372.55281
2014-08-26 14:45:00, 415.56156
2014-08-26 15:00:00, 471.71125
2014-08-26 15:15:00, 379.85875
2014-08-26 15:30:00, 441.49313
2014-08-26 15:45:00, 308.51312
2014-08-26 16:00:00, 381.55219
2014-08-26 16:15:00, 326.94656
2014-08-26 16:30:00, 285.97625
2014-08-26 16:45:00,  289.0525
2014-08-26 17:00:00, 336.30344
2014-08-26 17:15:00, 273.05094
2014-08-26 17:30:00, 263.68563
2014-08-26 17:45:00,  354.0225
2014-08-26 18:00:00, 334.01813
2014-08-26 18:15:00, 469.47344
2014-08-26 18:30:00, 405.85906
2014-08-26 18:45:00, 429.82938
2014-08-26 19:00:00, 524.21344
2014-08-26 19:15:00, 489.11563
2014-08-26 19:30:00, 555.72219
2014-08-26 19:45:00, 336.00531
2014-08-26 20:00:00, 340.86156
2014-08-26 20:15:00, 284.57875
2014-08-26 20:30:00, 311.84937
2014-08-26 20:45:00, 331.15656
2014-08-26 21:00:00, 279.04031
2014-08-26 21:15:00, 239.61906
2014-08-26 21:30:00, 246.61906
2014-08-26 21:45:00,    275.84
2014-08-26 22:00:00, 282.93094
2014-08-26 22:15:00, 287.85156
2014-08-26 22:30:00, 266.73469
2014-08-26 22:45:00, 241.70375
2014-08-26 23:00:00, 221.69094
2014-08-26 23:15:00, 246.07437
2014-08-26 23:30:00, 221.97813
2014-08-26 23:45:00,    152.24
2014-08-27 00:00:00, 146.77562
2014-08-27 00:15:00, 127.08156
2014-08-27 00:30:00, 143.90625
2014-08-27 00:45:00, 143.41656
2014-08-27 01:00:00, 125.46563
2014-08-27 01:15:00, 113.73406
2014-08-27 01:30:00,   108.185
2014-08-27 01:45:00, 115.69656
2014-08-27 02:00:00, 120.96219
2014-08-27 02:15:00, 105.15656
2014-08-27 02:30:00, 99.378125
2014-08-27 02:45:00, 102.61875
2014-08-27 03:00:00, 106.51688
2014-08-27 03:15:00, 116.87313
2014-08-27 03:30:00,   98.4925
2014-08-27 03:45:00, 108.49438
2014-08-27 04:00:00, 110.13563
2014-08-27 04:15:00, 100.67875
2014-08-27 04:30:00, 116.98281
2014-08-27 04:45:00, 85.599375
2014-08-27 05:00:00,   95.1975
2014-08-27 05:15:00, 132.50781
2014-08-27 05:30:00, 116.80531
2014-08-27 05:45:00, 123.04125
2014-08-27 06:00:00, 136.53031
2014-08-27 06:15:00, 170.36406
2014-08-27 06:30:00, 212.08906
2014-08-27 06:45:00, 227.55094
2014-08-27 07:00:00, 279.62563
2014-08-27 07:15:00, 267.12969
2014-08-27 07:30:00, 266.44813
2014-08-27 07:45:00, 248.34125
2014-08-27 08:00:00, 337.85281
2014-08-27 08:15:00, 341.52063
2014-08-27 08:30:00, 267.39531
2014-08-27 08:45:00, 392.42344
2014-08-27 09:00:00, 341.97313
2014-08-27 09:15:00, 528.50031
2014-08-27 09:30:00, 366.75563
2014-08-27 09:45:00, 300.63688
2014-08-27 10:00:00, 476.29094
2014-08-27 10:15:00, 399.23562
2014-08-27 10:30:00, 547.33625
2014-08-27 10:45:00, 417.34906
2014-08-27 11:00:00, 452.75781
2014-08-27 11:15:00, 663.33969
2014-08-27 11:30:00, 624.90094
2014-08-27 11:45:00,    532.01
2014-08-27 12:00:00, 522.80531
2014-08-27 12:15:00, 412.46906
2014-08-27 12:30:00, 379.13313
2014-08-27 12:45:00, 629.79906
2014-08-27 13:00:00, 561.05562
2014-08-27 13:15:00, 441.62719
2014-08-27 13:30:00, 332.93656
2014-08-27 13:45:00, 530.53375
2014-08-27 14:00:00,   561.215
2014-08-27 14:15:00, 461.72969
2014-08-27 14:30:00, 467.26156
2014-08-27 14:45:00, 433.95594
2014-08-27 15:00:00, 428.69813
2014-08-27 15:15:00, 407.47219
2014-08-27 15:30:00, 304.67219
2014-08-27 15:45:00, 234.13688
2014-08-27 16:00:00, 267.15594
2014-08-27 16:15:00, 151.66437
2014-08-27 16:30:00, 226.38062
2014-08-27 16:45:00, 323.25875
2014-08-27 17:00:00,  358.8675
2014-08-27 17:15:00, 344.63406
2014-08-27 17:30:00, 318.15156
2014-08-27 17:45:00,   334.915
2014-08-27 18:00:00, 284.57094
2014-08-27 18:15:00, 318.36437
2014-08-27 18:30:00, 355.26375
2014-08-27 18:45:00, 311.64563
2014-08-27 19:00:00,    443.08
2014-08-27 19:15:00, 477.69813
2014-08-27 19:30:00, 487.49031
2014-08-27 19:45:00, 418.06469
2014-08-27 20:00:00, 371.82063
2014-08-27 20:15:00, 350.76219
2014-08-27 20:30:00, 332.57719
2014-08-27 20:45:00, 333.94219
2014-08-27 21:00:00,  324.7325
2014-08-27 21:15:00, 267.67688
2014-08-27 21:30:00, 284.50219
2014-08-27 21:45:00, 292.19906
2014-08-27 22:00:00, 268.71031
2014-08-27 22:15:00, 207.95906
2014-08-27 22:30:00, 191.13594
2014-08-27 22:45:00, 200.17437
2014-08-27 23:00:00,  238.8925
2014-08-27 23:15:00, 251.16063
2014-08-27 23:30:00, 229.65031
2014-08-27 23:45:00, 242.93562
2014-08-28 00:00:00, 189.47719
2014-08-28 00:15:00, 167.38781
2014-08-28 00:30:00, 134.57469
2014-08-28 00:45:00,    132.96
2014-08-28 01:00:00, 125.71813
2014-08-28 01:15:00, 96.557187
2014-08-28 01:30:00, 129.68563
2014-08-28 01:45:00, 106.33125
2014-08-28 02:00:00, 96.513125
2014-08-28 02:15:00, 111.06031
2014-08-28 02:30:00,  101.0575
2014-08-28 02:45:00,   109.265
2014-08-28 03:00:00, 115.24375
2014-08-28 03:15:00, 89.718125
2014-08-28 03:30:00, 104.47531
2014-08-28 03:45:00, 94.431875
2014-08-28 04:00:00, 100.81031
2014-08-28 04:15:00, 107.99813
2014-08-28 04:30:00, 99.078437
2014-08-28 04:45:00, 90.488438
2014-08-28 05:00:00, 100.08094
2014-08-28 05:15:00, 128.06687
2014-08-28 05:30:00, 139.11125
2014-08-28 05:45:00, 138.73969
2014-08-28 06:00:00,  160.9725
2014-08-28 06:15:00, 143.17031
2014-08-28 06:30:00, 182.24469
2014-08-28 06:45:00, 161.71781
2014-08-28 07:00:00, 174.17469
2014-08-28 07:15:00, 204.90187
2014-08-28 07:30:00, 187.85344
2014-08-28 07:45:00, 256.33594
2014-08-28 08:00:00,    212.17
2014-08-28 08:15:00, 376.87406
2014-08-28 08:30:00, 220.48375
2014-08-28 08:45:00,  424.8275
2014-08-28 09:00:00, 392.59438
2014-08-28 09:15:00, 568.06031
2014-08-28 09:30:00,   272.275
2014-08-28 09:45:00, 384.15344
2014-08-28 10:00:00, 314.43813
2014-08-28 10:15:00, 249.74906
2014-08-28 10:30:00, 428.48938
2014-08-28 10:45:00, 360.46094
2014-08-28 11:00:00, 400.36906
2014-08-28 11:15:00, 298.32281
2014-08-28 11:30:00, 368.69781
2014-08-28 11:45:00, 357.16062
2014-08-28 12:00:00, 349.32906
2014-08-28 12:15:00, 326.95187
2014-08-28 12:30:00, 451.73281
2014-08-28 12:45:00, 377.35094
2014-08-28 13:00:00, 435.04156
2014-08-28 13:15:00, 324.26219
2014-08-28 13:30:00, 224.60031
2014-08-28 13:45:00, 426.17094
2014-08-28 14:00:00,   458.705
2014-08-28 14:15:00, 583.77313
2014-08-28 14:30:00, 514.68906
2014-08-28 14:45:00, 397.17188
2014-08-28 15:00:00, 299.40187
2014-08-28 15:15:00, 252.90813
2014-08-28 15:30:00, 259.96812
2014-08-28 15:45:00, 225.65406
2014-08-28 16:00:00, 259.19469
2014-08-28 16:15:00, 354.62437
2014-08-28 16:30:00, 351.75156
2014-08-28 16:45:00, 333.48156
2014-08-28 17:00:00, 370.61031
2014-08-28 17:15:00, 387.83656
2014-08-28 17:30:00, 370.83125
2014-08-28 17:45:00, 297.81781
2014-08-28 18:00:00, 308.67594
2014-08-28 18:15:00, 335.13969
2014-08-28 18:30:00, 374.33906
2014-08-28 18:45:00, 409.70844
2014-08-28 19:00:00, 329.90344
2014-08-28 19:15:00, 342.84906
2014-08-28 19:30:00, 335.91375
2014-08-28 19:45:00, 340.82969
2014-08-28 20:00:00, 351.28625
2014-08-28 20:15:00, 325.08906
2014-08-28 20:30:00, 360.11156
2014-08-28 20:45:00, 355.80906
2014-08-28 21:00:00, 288.50906
2014-08-28 21:15:00, 254.86719
2014-08-28 21:30:00, 282.01656
2014-08-28 21:45:00, 299.96844
2014-08-28 22:00:00, 251.80031
2014-08-28 22:15:00, 245.91031
2014-08-28 22:30:00, 220.78312
2014-08-28 22:45:00, 223.68781
2014-08-28 23:00:00, 226.38781
2014-08-28 23:15:00, 226.06531
2014-08-28 23:30:00,   209.045
2014-08-28 23:45:00, 203.89938
2014-08-29 00:00:00, 207.02094
2014-08-29 00:15:00, 223.90906
2014-08-29 00:30:00,    207.43
2014-08-29 00:45:00, 189.76063
2014-08-29 01:00:00, 180.15531
2014-08-29 01:15:00, 148.95813
2014-08-29 01:30:00,    160.42
2014-08-29 01:45:00,   133.335
2014-08-29 02:00:00, 116.71156
2014-08-29 02:15:00, 106.75844
2014-08-29 02:30:00, 118.82406
2014-08-29 02:45:00, 117.52344
2014-08-29 03:00:00,  101.0725
2014-08-29 03:15:00, 104.09969
2014-08-29 03:30:00, 100.28375
2014-08-29 03:45:00, 126.68875
2014-08-29 04:00:00, 112.67281
2014-08-29 04:15:00,     97.38
